               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.018491,            0.012644,          0.00078812,             0.92046,             0.90867,             0.94283,              0.6104,            0.033146,            0.012671,           0.0035225,            0.005842,            0.005842,            0.005842
                  44,            0.019065,            0.012639,           0.0006334,             0.86133,             0.87871,             0.91694,             0.55173,            0.032449,            0.012162,            0.001837,            0.005743,            0.005743,            0.005743
                  45,            0.018447,            0.012476,          0.00061837,             0.91489,             0.90925,             0.94315,             0.60805,            0.031722,            0.012454,           0.0089017,            0.005644,            0.005644,            0.005644
                  46,            0.017741,            0.012226,          0.00050502,             0.88105,             0.92908,             0.93313,             0.57206,            0.033331,            0.012837,           0.0027907,            0.005545,            0.005545,            0.005545
                  47,            0.017777,            0.012236,          0.00050388,             0.90413,             0.90114,             0.91745,             0.56044,            0.032669,            0.012426,          0.00046799,            0.005446,            0.005446,            0.005446
                  48,             0.01791,            0.012084,          0.00045843,             0.90977,             0.91465,             0.92664,             0.60867,            0.031932,            0.012127,          0.00076308,            0.005347,            0.005347,            0.005347
                  49,            0.017191,            0.012173,          0.00056258,             0.92224,             0.91714,             0.92694,             0.59516,            0.032586,            0.012721,          0.00064682,            0.005248,            0.005248,            0.005248
                  50,            0.016856,            0.011632,          0.00052115,             0.94397,             0.88912,             0.93128,             0.61885,            0.033228,            0.013722,           0.0038858,            0.005149,            0.005149,            0.005149
                  51,            0.016818,             0.01176,          0.00045331,             0.92172,             0.91199,             0.92718,             0.60726,            0.033281,            0.013228,           0.0021109,             0.00505,             0.00505,             0.00505
                  52,              0.0169,            0.011902,          0.00048929,             0.94604,             0.89844,             0.93294,             0.59659,            0.031754,            0.012389,           0.0013765,            0.004951,            0.004951,            0.004951
                  53,            0.017524,            0.012028,          0.00051895,             0.89187,             0.87506,             0.91886,             0.60923,            0.029938,             0.01294,          0.00075212,            0.004852,            0.004852,            0.004852
                  54,            0.017117,            0.012044,          0.00032893,             0.92631,             0.86051,             0.92029,             0.58656,            0.030607,             0.01276,             0.00698,            0.004753,            0.004753,            0.004753
                  55,            0.016572,             0.01181,          0.00044867,              0.9071,             0.89726,             0.92111,             0.58416,            0.030865,            0.013093,           0.0038022,            0.004654,            0.004654,            0.004654
                  56,            0.016305,            0.011583,          0.00045245,             0.92129,             0.89664,             0.91874,             0.58917,            0.032498,            0.014722,          0.00088449,            0.004555,            0.004555,            0.004555
                  57,            0.016758,            0.011047,           0.0004212,             0.89232,             0.89209,             0.92632,             0.60039,            0.031497,            0.013617,             0.00105,            0.004456,            0.004456,            0.004456
                  58,            0.015976,            0.011244,          0.00044711,             0.93696,              0.8903,             0.92438,              0.6053,            0.034815,            0.013937,           0.0024842,            0.004357,            0.004357,            0.004357
                  59,            0.015622,            0.010961,          0.00042967,             0.94116,             0.92641,             0.93918,             0.59875,             0.03247,              0.0139,          0.00036171,            0.004258,            0.004258,            0.004258
                  60,            0.015721,            0.011198,          0.00036022,             0.92515,             0.92517,             0.93681,             0.62097,            0.030945,             0.01225,           0.0015243,            0.004159,            0.004159,            0.004159
                  61,            0.015038,            0.010783,          0.00034465,             0.93207,              0.9171,             0.93544,             0.62674,            0.030708,            0.012944,          0.00052578,             0.00406,             0.00406,             0.00406
                  62,            0.014627,            0.010288,          0.00036348,             0.93741,             0.86827,             0.90194,             0.60329,            0.031586,            0.013789,            0.011748,            0.003961,            0.003961,            0.003961
                  63,            0.014379,             0.01045,          0.00032844,             0.93616,              0.8962,             0.93025,             0.61299,            0.031261,            0.013537,           0.0076646,            0.003862,            0.003862,            0.003862
                  64,            0.014437,            0.010631,          0.00024229,             0.89814,             0.91049,             0.93573,             0.61188,            0.031249,            0.013563,           0.0021824,            0.003763,            0.003763,            0.003763
                  65,            0.015148,            0.011113,          0.00028175,             0.94344,             0.91305,              0.9367,             0.61619,            0.030803,            0.012514,          0.00093754,            0.003664,            0.003664,            0.003664
                  66,            0.014283,            0.010546,          0.00035682,             0.95174,             0.92262,             0.94288,             0.61623,            0.031018,            0.012032,           0.0007539,            0.003565,            0.003565,            0.003565
                  67,            0.013991,             0.01004,          0.00027778,             0.94598,              0.9312,             0.94935,             0.62037,            0.031087,            0.012085,          0.00077803,            0.003466,            0.003466,            0.003466
                  68,            0.013805,           0.0098872,          0.00037079,             0.90297,             0.90633,             0.93435,              0.6228,            0.031175,            0.013008,           0.0067812,            0.003367,            0.003367,            0.003367
                  69,            0.013365,             0.01001,          0.00036022,             0.93202,             0.86951,             0.92341,             0.59581,            0.033181,            0.014514,            0.001039,            0.003268,            0.003268,            0.003268
                  70,            0.013165,             0.00997,          0.00032599,             0.92816,             0.90738,             0.93938,             0.59939,             0.03216,            0.014363,           0.0010426,            0.003169,            0.003169,            0.003169
                  71,            0.013325,           0.0098305,          0.00032062,             0.95588,             0.92953,              0.9531,             0.60867,            0.031482,            0.012882,           0.0013087,             0.00307,             0.00307,             0.00307
                  72,            0.013606,            0.010243,          0.00038085,               0.919,               0.928,              0.9433,             0.59888,            0.031997,             0.01352,           0.0037011,            0.002971,            0.002971,            0.002971
                  73,            0.013297,            0.010239,          0.00028853,             0.91656,              0.9073,             0.93944,             0.60326,            0.031945,             0.01347,          0.00085143,            0.002872,            0.002872,            0.002872
                  74,            0.013065,           0.0099115,          0.00032781,             0.93597,              0.9353,             0.93545,             0.61562,            0.031629,              0.0138,          0.00075466,            0.002773,            0.002773,            0.002773
                  75,            0.012836,           0.0097631,          0.00032065,             0.93845,             0.90784,             0.93166,             0.61079,            0.030586,            0.013315,          0.00095515,            0.002674,            0.002674,            0.002674
                  76,            0.012886,           0.0098452,          0.00035751,             0.89632,             0.91699,             0.92417,             0.61757,            0.030065,            0.012897,           0.0021428,            0.002575,            0.002575,            0.002575
                  77,            0.012635,           0.0093838,          0.00032917,             0.93159,             0.93718,             0.93842,             0.61941,            0.030656,            0.013983,           0.0019227,            0.002476,            0.002476,            0.002476
                  78,            0.012718,           0.0093596,          0.00026505,             0.93848,                 0.9,             0.93372,             0.61319,            0.030864,            0.014172,           0.0026498,            0.002377,            0.002377,            0.002377
                  79,            0.012323,           0.0094444,          0.00032362,             0.92419,             0.93023,             0.92154,             0.60906,            0.031637,            0.013298,           0.0022484,            0.002278,            0.002278,            0.002278
                  80,            0.012477,           0.0095906,          0.00023103,             0.92432,             0.93237,             0.93121,             0.61646,            0.031218,            0.014082,          0.00097043,            0.002179,            0.002179,            0.002179
                  81,             0.01239,           0.0092519,           0.0002537,             0.94105,             0.88789,             0.92558,             0.61734,            0.031128,            0.014307,          0.00057681,             0.00208,             0.00208,             0.00208
                  82,            0.011903,           0.0094156,          0.00025828,             0.94545,             0.93769,              0.9376,             0.62678,            0.031236,            0.013945,           0.0004339,            0.001981,            0.001981,            0.001981
                  83,            0.012073,            0.008948,          0.00021475,             0.93181,             0.93563,             0.94228,             0.62498,            0.031364,            0.013085,           0.0012064,            0.001882,            0.001882,            0.001882
                  84,            0.012053,           0.0089016,          0.00024116,             0.93335,             0.92913,             0.93714,             0.62552,            0.031293,             0.01365,          0.00056738,            0.001783,            0.001783,            0.001783
                  85,            0.011628,            0.008581,          0.00024109,             0.94771,             0.94206,             0.93636,              0.6355,             0.03017,            0.014543,          0.00064553,            0.001684,            0.001684,            0.001684
                  86,            0.011742,             0.00878,          0.00027818,             0.93981,             0.93608,             0.94019,             0.63611,            0.030271,            0.014127,          0.00067668,            0.001585,            0.001585,            0.001585
                  87,            0.011762,           0.0086259,          0.00029953,             0.95711,             0.93917,             0.94489,             0.64157,            0.029437,            0.013372,           0.0011265,            0.001486,            0.001486,            0.001486
                  88,            0.011214,            0.008299,          0.00026841,             0.95055,             0.93532,             0.93613,               0.633,            0.029736,            0.014212,           0.0010917,            0.001387,            0.001387,            0.001387
                  89,            0.010724,           0.0085352,          0.00023869,             0.95023,             0.92503,             0.94172,             0.64452,            0.030594,            0.014443,          0.00096619,            0.001288,            0.001288,            0.001288
                  90,            0.010858,           0.0088376,          0.00019186,             0.95338,             0.93019,             0.94447,             0.63264,            0.031372,            0.014504,          0.00080276,            0.001189,            0.001189,            0.001189
                  91,            0.010801,           0.0080472,           0.0002262,             0.93805,             0.92066,             0.93018,             0.62745,            0.031671,            0.014139,           0.0013408,             0.00109,             0.00109,             0.00109
                  92,            0.010863,           0.0083199,          0.00027006,             0.93948,             0.91736,             0.93385,             0.63077,            0.030518,            0.013714,           0.0023168,            0.000991,            0.000991,            0.000991
                  93,            0.010448,           0.0080764,          0.00014906,              0.9447,             0.90855,             0.93033,             0.63593,            0.030741,            0.013743,            0.002167,            0.000892,            0.000892,            0.000892
                  94,            0.010376,           0.0079784,          0.00018083,             0.94011,             0.93212,              0.9312,             0.62999,             0.03083,            0.014077,          0.00067446,            0.000793,            0.000793,            0.000793
                  95,            0.010252,           0.0082455,          0.00013304,              0.9501,             0.93211,             0.93113,             0.63785,            0.030097,            0.013815,          0.00044423,            0.000694,            0.000694,            0.000694
                  96,            0.010022,           0.0079941,          0.00022366,             0.94749,             0.92954,             0.92955,             0.63268,            0.030544,            0.013918,          0.00049597,            0.000595,            0.000595,            0.000595
                  97,           0.0096572,           0.0077941,          0.00010605,             0.95387,             0.93191,             0.93697,             0.63876,            0.030829,            0.014243,          0.00049556,            0.000496,            0.000496,            0.000496
                  98,           0.0098008,           0.0076203,          0.00012313,             0.94872,             0.92856,             0.93035,             0.63388,            0.030922,            0.014421,          0.00051005,            0.000397,            0.000397,            0.000397
                  99,            0.009545,           0.0076129,          0.00017538,             0.95054,             0.92732,             0.93091,             0.63891,            0.030765,            0.014631,          0.00045898,            0.000298,            0.000298,            0.000298
